Domains,Labels,Sources
antikoronavirus.ru,1,"['Kaspersky', 'Sophos', 'CRDF', 'Fortinet']"
antikoronavirus.site,1,['Fortinet']
antikoronavirus.sk,1,['Fortinet']
antikoronavirus.store,1,['Fortinet']
antilly-gouvieux.chateau.de.ivirus.ru,0,clean
antincov2019.ru,1,['Fortinet']
antipandemiacovid19.com,1,['Fortinet']
antiqpiatopcovid19.adzerk.com,0,clean
antiquarantine.com,1,['Fortinet']
antiquesadmin160-105.stopcovid19.monday.com,0,clean
antiquesadmin1grtopcovid19.monday.com,0,clean
antisars-cov-2.com,1,['Fortinet']
antisars-ncov-2.com,1,['Fortinet']
antisars-ncov-2.shop,1,['Fortinet']
antisarscov2.com,1,['Fortinet']
antiseptic-corona.com,1,['Fortinet']
antisepticos-coronavirus.com,1,['Fortinet']
antisepticos-covid19.com,1,['Fortinet']
antiseptik-ot-koronavirusa.online,1,['Fortinet']
antispamcoronavis.icq.net,0,clean
antispywaretrialvirusscan.blogspot.com,0,clean
antistudio.ru.ivirus.ru,0,clean
antitative-trader.job.moscow.ivirus.ru,0,clean
antitreatwellationsdevdiscovid19irus-uk.pingone.com,0,clean
antivaccinist-covid-survey.mail2.dataforgood.urbandictionary.com,0,clean
antivaccinist.covid-survey.dataforgood-test.urbandictionary.com,0,clean
antivaccinist.covid-surveyns1.dataforgood.urbandictionary.com,0,clean
antivcovid.com,1,['Fortinet']
antivcovid19us.tesla.services,0,clean
antivicovidmanusadmin-test-idaas.pingone.com,0,clean
antiviral-coronavirus-mack.myshopify.com,0,clean
antiviral.covid19herb.com,1,['Fortinet']
antiviralcoatingcovid19.com,0,clean
antiviralcoronavirus.com,1,['Fortinet']
antiviralcovid.com,0,clean
antiviralvaccines.com,0,clean
antivirtreatwellationsdevdiscovid19.booking-api.pingone.com,0,clean
antivirus-2fkorea.blogsebm.t.atlassian.com,0,clean
antivirus-4.test.staging.pyszne.pl,0,clean
antivirus-4covid19engineering.github.com,0,clean
antivirus-atlassianconfluence.com.atlassianconfluence.com,0,clean
antivirus-comp.ae.test.staging.pyszne.pl,0,clean
antivirus-corona.com,1,"['Antiy-AVL', 'Fortinet']"
antivirus-coronavirus-warning-banner.cofiles.mx01.vhx.tv,0,clean
antivirus-covid19.com,1,"['Forcepoint ThreatSeeker', 'Fortinet']"
antivirus-covid19.online,1,['Fortinet']
antivirus-covid19.ru,1,"['Kaspersky', 'Sophos', 'Fortinet']"
antivirus-covid19.site,1,"['Kaspersky', 'Avira', 'Antiy-AVL', 'Forcepoint ThreatSeeker', 'Sophos', 'Fortinet']"
antivirus-drugs.com,1,['Fortinet']
antivirus-ecovida.apfm.boards.goodrx.com,0,clean
antivirus-ecovidrio.www.www.www.uswest.obiwan.netflix.com,0,clean
antivirus-ext.covid19mail.github.com,0,clean
antivirus-f1.test.staging.pyszne.pl,0,clean
antivirus-gel.com,1,['Fortinet']
antivirus-gelmains.com,1,['Fortinet']
antivirus-icb.test.staging.pyszne.pl,0,clean
antivirus-m.test.staging.pyszne.pl,0,clean
antivirus-maske.com,1,['Fortinet']
antivirus-n95mask.com,1,['Fortinet']
antivirus-notification.site,1,['Fortinet']
antivirus-online.com.fitstylelife.com,0,clean
antivirus-online.ru,1,['Kaspersky']
antivirus-paint.com,1,['Fortinet']
antivirus-pill.com,1,['Fortinet']
antivirus-prd-server.autilityponeocovid19-sa.vhx.tv,0,clean
antivirus-pro-android-security.appfot.com,0,clean
antivirus-pro-date.asdaforbusiness.co.uk,0,clean
antivirus-pro-date.deliveryhero.fi,0,clean
antivirus-pro-date.viaprotect.info,0,clean
antivirus-programme-test.de,0,clean
antivirus-sbg.bio.test.staging.pyszne.pl,0,clean
antivirus-shirts.com,1,['Fortinet']
antivirus-shop.biz,0,clean
antivirus-slc-b-origin-mobile-1.paypal.com.unitedtechops.com,0,clean
antivirus-test.staging.pyszne.pl,0,clean
antivirus-ukcoronavirus.pingone.com,0,clean
antivirus-ukhc1covid19.pingone.com,0,clean
antivirus-usa.com,0,clean
antivirus.259.wiki.github.com,0,clean
antivirus.4.test.staging.pyszne.pl,0,clean
antivirus.6dentalecovidalans.goodrx.com,0,clean
antivirus.ac.cn,0,clean
antivirus.amhtopcovid19.grepolis.com,0,clean
antivirus.author.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
antivirus.autilityponeocovid19-booking-api.pingone.com,0,clean
antivirus.blogspot.fi,0,clean
antivirus.boocoronavirusng-api.pingone.com,0,clean
antivirus.braintreechicago.ca,0,clean
antivirus.braintreechicago.net,0,clean
antivirus.co.place,0,clean
antivirus.com.apescout.com,0,clean
antivirus.com.cubestat.com,0,clean
antivirus.com.ipaddress.com,0,clean
antivirus.com.isdownorblocked.com,0,clean
antivirus.config-compare.safe.swisscom.com,0,clean
antivirus.covidman-us-east-1booking-api.pingone.com,0,clean
antivirus.dev6-priv.dev.clover.com.recurly.com,0,clean
antivirus.ecovida.change.org,0,clean
antivirus.ecovida.goodrx.com,0,clean
antivirus.ecp-silver.swisscom.com,0,clean
antivirus.frontend.office.prod.clops.pyszne.pl,0,clean
antivirus.gallery,1,['Fortinet']
antivirus.gb.wiki.github.com,0,clean
antivirus.howeycoins.com,0,clean
antivirus.i33.github.com,0,clean
antivirus.info.cutestat.com,0,clean
antivirus.kiev.ua.webstatsdomain.org,0,clean
antivirus.kim,0,clean
antivirus.m.test.staging.pyszne.pl,0,clean
antivirus.mate.cbc.test.staging.pyszne.pl,0,clean
antivirus.moscow,0,clean
antivirus.mystorebox.swisscom.com,0,clean
antivirus.nowsecure.io,0,clean
antivirus.pro.ivirus.ru,0,clean
antivirus.repo-mc.atlassain.org,0,clean
antivirus.riotgames-lol.com,0,clean
antivirus.rumfordjanitorialsupply.net,0,clean
antivirus.soportemorelia.com,0,clean
antivirus.staging.pyszne.pl,0,clean
antivirus.test.staging.pyszne.pl,0,clean
antivirus.unitedpolarisstinks.com,0,clean
antivirus.vodka,1,['Fortinet']
antivirus.webapp.wiki.github.com,0,clean
antivirus.www-dev.admin.alumni.dev.atlassian-jira-core.com,0,clean
antivirus.www-dev.admin.alumni.dev.bmlfreeshipping.net,0,clean
antivirus.www-dev.admin.alumni.dev.braintreechicago.ca,0,clean
antivirus.www-dev.admin.alumni.dev.braintreepaymentgateway.us,0,clean
antivirus.www-dev.admin.alumni.dev.howeycoins.com,0,clean
antivirus.www-dev.admin.alumni.devhoweycoins.com.howeycoins.com,0,clean
antivirus.www-test.alumni.dev.howeycoins.com,0,clean
antivirus.www-test.alumni.dev.yahoo.co.uk,0,clean
antivirus.www.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
antivirus.yelo.be,0,clean
antivirus1.domclick.ru,0,clean
antivirus1.howeycoins.com,0,clean
antivirus1.lieferando.at,0,clean
antivirus1.viaprotect.info,0,clean
antivirus2.brexapps.io,0,clean
antivirus200.com,1,['Fortinet']
antivirus247.co.uk,0,clean
antivirus40.com,1,['Fortinet']
antivirus96.com,1,['Fortinet']
antivirusacomponeocovid19-test-idaas.pingone.com,0,clean
antivirusadmcovid-1935age.pingone.com,0,clean
antivirusadmin-tecoronavirus-crawl-54-236-1-139-idaas.pingone.com,0,clean
antivirusadmin-test-idaasautilityponeocovid19.pingone.com,0,clean
antivirusadmin-test-idaascom-coronavirus.pingone.com,0,clean
antivirusadmin-tmoneocovid19st-idaas.pingone.com,0,clean
antivirusadmin.covidmantest.pingone.com,0,clean
antivirusadmin.test.covid-1935.pingone.com,0,clean
antivirusadmin.usw2.aws.post.pinterest.com-coronavirus.pingone.com,0,clean
antivirusadmintage.usw2.aws.post.pinterest.com-coronavirus.pingone.com,0,clean
antivirusair.com,1,['Fortinet']
antivirusair.net,1,['Fortinet']
antivirusair.org,1,['Fortinet']
antivirusarget.quente.ansernetflix.com,0,clean
antivirusatreatwellationsdevdiscovid19mintage.pingone.com,0,clean
antivirusavastfreedownload.blogspot.fi,0,clean
antivirusc12.billmelatersurvey.info,0,clean
antiviruscap.com,1,['Fortinet']
antiviruscaremasks.com,1,['Fortinet']
antiviruscentralshop.blogspot.com,0,clean
antiviruscleaning.com,1,['Fortinet']
antiviruscloud.net.webstatsdomain.org,0,clean
antiviruscom-coronavirus.pingone.com,0,clean
antiviruscom.couponrocker.com,0,clean
antiviruscorona.ca,0,clean
antiviruscorona.com,1,['Fortinet']
antiviruscorona.com.br,1,['Fortinet']
antiviruscorona.eu,1,['Fortinet']
antiviruscorona.fr,0,clean
antiviruscorona.icu,1,"['CyRadar', 'Forcepoint ThreatSeeker', 'Fortinet']"
antiviruscorona.info,1,['Fortinet']
antiviruscorona.net,1,['Fortinet']
antiviruscorona.org,1,['Fortinet']
antiviruscorona.shop,1,['Fortinet']
antiviruscorona.store,1,['Fortinet']
antiviruscoronacovid.com,1,['Fortinet']
antiviruscoronacovid19.com,1,['Fortinet']
antiviruscoronacovid19maskmedical.com,1,['Fortinet']
antiviruscovid.com,1,['Fortinet']
antiviruscovid.net,1,['Fortinet']
antiviruscovid.xyz,1,['Fortinet']
antiviruscovid19.com,1,['Fortinet']
antiviruscovid19.com.br,0,clean
antivirusdealercom.shaxiaoh.top,0,clean
antivirusdeals.net.webstatsdomain.org,0,clean
antiviruservices-avpn6.t.atlassian.com,0,clean
antivirusessentials.com,0,clean
antiviruseu.com,1,['Fortinet']
antivirusfilters.com,1,['Fortinet']
antivirusfreedom.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
antivirusfreeonline.net.webstatsdomain.org,0,clean
antivirusgratistablet.com,1,['Fortinet']
antivirusgue.blogspot.ru,0,clean
antivirushandsanitizer.com,1,['Fortinet']
antivirushat.com,1,['Fortinet']
antivirushc1covid19.recurly.com,0,clean
antivirushealth.com,1,['Fortinet']
antivirushot.com,1,['Fortinet']
antivirushumain.com,1,['Fortinet']
antivirusi-cafemediscovid19.sa-www1.urbandictionary.com,0,clean
antivirusi.asdaforbusiness.co.uk,0,clean
antivirusi.cafemediscovid19.2018sa.urbandictionary.com,0,clean
antivirusi.covid19.knowledge-api.urbandictionary.com,0,clean
antivirusi.knowledgeowl.com,0,clean
antivirusi.myvolusion.com,0,clean
antivirusiaa.test.staging.pyszne.pl,0,clean
antivirusimail1covid-survey.dataforgood.urbandictionary.com,0,clean
antivirusinejums.blogspot.lt,0,clean
antivirusineprograma.lt,0,clean
antivirusinitiative.com,1,['Fortinet']
antivirusinsights-internal.clover.com.recurly.com,0,clean
antiviruskit.software.informer.com,0,clean
antiviruslavageauto.com,1,['Fortinet']
antiviruslavageautomobile.com,1,['Fortinet']
antiviruslifestyle.com.cust.b.hostedemail.com,0,clean
antivirusll.test.staging.pyszne.pl,0,clean
antivirusmakus.com,1,['Fortinet']
antivirusmasc.com,1,['Fortinet']
antivirusmask.co,0,clean
antivirusmask.com,0,clean
antivirusmask.myshopify.com,0,clean
antivirusmask.xyz,1,['Fortinet']
antivirusmaskofficial.com,1,['Fortinet']
antivirusmasksaustralia.com.au,0,clean
antivirusmaskshop.com,1,['Fortinet']
antivirusmaskus.com,1,['Fortinet']
antivirusmaskusa.com,1,['Fortinet']
antivirusmatadesaojoao.ba.test.staging.pyszne.pl,0,clean
antivirusoils.com,1,['Fortinet']
antivirusom.now.com.ppccg.195595.riotgames.net,0,clean
antivirusonlienscannercom.batwoqisep.top,1,"['Kaspersky', 'G-Data', 'Sophos', 'Fortinet']"
antivirusp435.prod.clover.com.recurly.com,0,clean
antiviruspaymentapp.com,1,['Fortinet']
antiviruspistes.fse.test.staging.pyszne.pl,0,clean
antiviruspixels.riotgames.net,0,clean
antivirusplease.com,1,['Fortinet']
antivirusprdlvdcplatformcovidresponse.pingone.com,0,clean
antiviruspre.braintreepaymentgateway.us,0,clean
antivirusprecoronavirus-warning-banner.cofiles.pingone.com,0,clean
antivirusradar.nl,0,clean
antivirusreviews.com.websiteoutlook.com,0,clean
antivirussam.com,1,['Fortinet']
antivirussentry-proxy.k8s.tools.blend.com,0,clean
antivirussm.test.staging.pyszne.pl,0,clean
antivirussoap.com.cdn.cloudflare.net,0,clean
antivirussolutions.co.uk,0,clean
antivirussprey.com,1,['Fortinet']
antivirusstore.co,0,clean
antivirusstrips.com,1,['Fortinet']
antivirussvpsv.ansernetflix.com,0,clean
antivirustechsupportusa.vivy.com,0,clean
antivirustest.staging.pyszne.pl,0,clean
antivirustrailer.com,1,['Fortinet']
antivirustrailer.net,1,['Fortinet']
antivirustrailers.com,1,['Fortinet']
antivirustrailers.net,1,['Fortinet']
antivirustreatment.com,1,['Fortinet']
antivirusupdates.covid19mail.github.com,0,clean
antivirusuppic.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
antivirusupply.com,1,['Fortinet']
antivirusupport.covid-19-response.pingone.com,0,clean
antiviruswarningmicrosofts.ws,0,clean
antiviruswc.www.stamp.frontend.office.prod.clops.pyszne.pl,0,clean
antivirusww.uat.truecardev.com,0,clean
antiwef-www.ferndowncommunitycoronavirussupport.wordpress.org,0,clean
antixcorona.com,1,['Fortinet']
antl-coronavirus.store,1,['Fortinet']
antoancovid.dtt.vn,0,clean
antoinegermain-bluecoronavpn.harvestapp.com,0,clean
antom-opera.official.site.ivirus.ru,0,clean
antom.for.sale.ivirus.ru,0,clean
antoms.in.ivirus.ru,0,clean
antomvirus1985.deviantart.com,0,clean
antomxvirussc.deviantart.com,0,clean
antos.anos.de.ivirus.ru,0,clean
antoscasosdecoronavirus.com.br,0,clean
antrans.com.ua.ivirus.ru,0,clean
antrapacovidix.tk,0,clean
antravel.ru.ivirus.ru,0,clean
antrt.ru.ivirus.ru,0,clean
ants-vs-zombies-garden-warfare.en.antivirus.staging.pyszne.pl,0,clean
antsavira-free-antivirus.ar.test.staging.pyszne.pl,0,clean
antum-binary.signals.reviews.ivirus.ru,0,clean
antumcristal.com.ivirus.ru,0,clean
anture.at.ua.ivirus.ru,0,clean
antvirus124.blogspot.fi,0,clean
antworten-zu-corona.de,1,['Fortinet']
anty-covid.com,0,clean
anty-covid.pl,0,clean
anty-covid.przepisnarozwoj.eu,0,clean
anty-koronawirus.pl,1,['Fortinet']
antycorona.com,1,['Fortinet']
antycoronasept.com,1,['Fortinet']
antycoronasept.pl,0,clean
antycoronavirus.com,1,['Fortinet']
antycoronavirus.myshopify.com,0,clean
antycovid-19.com,1,['Fortinet']
antycovid-19.eu,1,['Fortinet']
antycovid-19.pl,1,['Fortinet']
antycovid.cl,0,clean
antycovid.com,1,['Fortinet']
antycovid.net,0,clean
antycovid.net.clearwebstats.com,0,clean
antycovid.pl,1,['Fortinet']
antycovid19.com,1,['Fortinet']
antycovid19sklep.pl,1,['Fortinet']
antykoronavirus.eu,1,['Fortinet']
antykoronavirus.pl,1,['Fortinet']
antykoronawirus.com,1,['Fortinet']
antykoronawirus.info,1,['Fortinet']
antykoronawirus.pl,1,['Fortinet']
antykoronawirus.website,1,['Fortinet']
anu.ivirus.ru,0,clean
anuies.mx,0,clean
anuli.ru.ivirus.ru,0,clean
anuntcovid-19.foxycart.ru,0,clean
anus-mediaz-antivirus-mobile-security.cn.aptoide.com,0,clean
anus-mediaz-antivirus-mobile-security.ru.aptoide.com,0,clean
anvirusnoithat.beta.s3.amazonaws.com,0,clean
anvirusnoithat.dotrungquan-public.s3.amazonaws.com,0,clean
anvirusnoithat.dotrungquan.ldap.s3.amazonaws.com,0,clean
anvirusnoithat.ec2.s3.amazonaws.com,0,clean
anvirusnoithat002.s3.amazonaws.com,0,clean
anvirusnoithat_audit.s3.amazonaws.com,0,clean
anwalt-corona.com,1,['Fortinet']
anwalt-coronavirus.ch,1,['Fortinet']
anwalt-coronavirus.de,1,['Fortinet']
anwalt-trotz-corona.de,1,['Fortinet']
anwaltcorona.de,1,['Fortinet']
anwood.com.ua.ivirus.ru,0,clean
anword.org.ivirus.ru,0,clean
anxiety3713-fukcovid19.bigcartel.com,0,clean
anxietycoronavirus.com,1,"['Forcepoint ThreatSeeker', 'Fortinet']"
anxietycovid.com,1,"['Antiy-AVL', 'Fortinet']"
anxietycovid19.com,1,"['Antiy-AVL', 'Fortinet']"
any.ivirus.ru,0,clean
any.video.ivirus.ru,0,clean
anya.lederhaus.com.ivirus.ru,0,clean
anyang.bricovideo.ovh,0,clean
anybodyquarantine.life,1,['Fortinet']
anybuy1covid-19.foxycart.ru,0,clean
anycast.me,0,clean
anycoronaviruscure.com,1,['Fortinet']
anycovid-19.foxycart.ru,0,clean
anyimage.top,1,['G-Data']
anypartsaart1232.stopcovid19.monday.com,0,clean
anyplacecoronavirus-warning-banner.cofiles.mx01.vhx.tv,0,clean
anythingbutcorona.com,1,['Fortinet']
anythingbutcovid.co.uk,0,clean
anythingcorona.com,1,['Fortinet']
anythingcovid.africa,1,['Fortinet']
anythingcovid.com,1,['Fortinet']
anytimecovid19cleaning.com,1,['Fortinet']
anytimecovidtest.com,1,['Fortinet']
anyvirussurvivalkit.com,1,['Fortinet']
anyvision167bu-covid19-violncia-contra-a-mulher.monday.com,0,clean
anyvision3-vennture-covid.email136.monday.com,0,clean
anyvision3-vennture-covid.email503.monday.com,0,clean
anyvision3-vennture-covid.monday.com,0,clean
anyvision3-vennture-covid.seocupcake.ob-233.monday.com,0,clean
anyvision3-vennture-covidlv.monday.com,0,clean
anyvision3-vennture-covidyou-rec-cojpinfobest.monday.com,0,clean
anyvisionh9.covid19-violncia-contra-a-mulher.monday.com,0,clean
anywhere.covid-19.foxycart.ru,0,clean
anywheremathactivitiesforparentsamidcovid-19.com,1,['Fortinet']
anywheremathactivitiesforparentsamidcovid-19.com.ghs.googlehosted.com,0,clean
anza.avira-free-antivirus.ar.test.staging.pyszne.pl,0,clean
anzeigewww.ah-stopcovid19.adzerk.com,0,clean
anzle.ru.ivirus.ru,0,clean
ao-tran.poker.pro.ivirus.ru,0,clean
ao.bella.info.ivirus.ru,0,clean
ao.by.ivirus.ru,0,clean
ao.carreiro.com.ivirus.ru,0,clean
ao.de.ivirus.ru,0,clean
ao.guest.house.ivirus.ru,0,clean
ao.my.ivirus.ru,0,clean
ao.pfdo.ru.ivirus.ru,0,clean
aoa-anomaly-cojp-covid19-violncia-contra-a-mulher.monday.com,0,clean
aodkorea18207covid19-violncia-contra-a-mulher.monday.com,0,clean
aohopcard.eecovid19.0.rch.line-apps.com,0,clean
aoi.virus.braintreechicago.ca,0,clean
aokulu.net.ivirus.ru,0,clean
aol.com.ivirus.ru,0,clean
aomenbocaisongcaijinwangzhanneocovid19.sa.shoprundcomponeocovertics.looker.com,0,clean
aomenbocaitouzhujiqiao.covid-19.foxycart.ru,0,clean
aomenbocaiyebaidubaike.covid-19.foxycart.ru,0,clean
aomenbocaiyouxi.gatewayacomponeocovid19.sa.agoda.com,0,clean
aomendaxiaoqiupeilvh9.covid19-violncia-contra-a-mulher.monday.com,0,clean
aomendebocaiye-covid-19.foxycart.ru,0,clean
aomendebocaiyecovid-19.foxycart.ru,0,clean
aomenduchangmingchen1grtopcovid19.monday.com,0,clean
aomenhaishanghuanggongyulecheng-bid.stopcovid19.monday.com,0,clean
aomenhuanggongyulecheng.127-231.stopcovid19.monday.com,0,clean
aomenyinghuangjiudian-covid-19.foxycart.ru,0,clean
aomenzuqiubocaiguanfangwang.docs.stopcovid19.adzerk.com,0,clean
aomenzuqiuzhishupeilv.2013-covid19-violncia-contra-a-mulher.monday.com,0,clean
aomg.php.staging.env.euqadiscovid.west.1.tweakers.net,0,clean
aomi-mi.com.ivirus.ru,0,clean
aomi-pro.ru.ivirus.ru,0,clean
aomi-spb.ru.ivirus.ru,0,clean
aomi-ticwatch.smart.watch.ivirus.ru,0,clean
aomi-tv.top.ivirus.ru,0,clean
aomi.aliexpress.top.ivirus.ru,0,clean
aomi.android.tv.ivirus.ru,0,clean
aomi.miui.eu.ivirus.ru,0,clean
aomi.readme.pro.ivirus.ru,0,clean
aomi.trading.ivirus.ru,0,clean
aomi.zoty.ru.ivirus.ru,0,clean
aomimiavira-free-antivirus.ar.test.staging.pyszne.pl,0,clean
aomsolucoes.com.br,0,clean
aon.ru.ivirus.ru,0,clean
aone4945topcovid19.adzerk.com,0,clean
aonthehorizonserver.coronavirus-warning-banner.cofonthehorizones.vhx.tv,0,clean
aontheroadserver.coronavirus-warning-banner.cofontheroades.vhx.tv,0,clean
aopensignserver.coronavirus-warning-banner.cofopensignes.vhx.tv,0,clean
aops02tilityponeocovid19.sa-commops02nity.4yp.zen.ly,0,clean
aore.com.ivirus.ru,0,clean
aos-na.maquina.de.ivirus.ru,0,clean
aosvirus.deviantart.com,0,clean
aot-covid-19.kdlab.dev,0,clean
aotearoaartsandeventsduringthecovid-19crisis.com,1,['Fortinet']
aotm.gov.pl,0,clean
aowa.ru.ivirus.ru,0,clean
aowa02topcovid19.grepolis.com,0,clean
aowa2tilityponeocovid19.sa-secowa2re.m-newsinda.zen.ly,0,clean
aoxunqiutanwangjifen2013-covid19-violncia-contra-a-mulher.monday.com,0,clean
aoyama-nail-com8207covid19-violncia-contra-a-mulher.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid-email754.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid-email779.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid.cpanel.kw.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid.cpanel.p.happyzone1.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid.frontpage.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid.iconiqcapital.monday.com,0,clean
aoyunhuinanlanjuesaitopcovid.kolkhorst.monday.com,0,clean
aoyunhuinanlanjuesaitopcovidbu-covid19-violncia-contra-a-mulher.monday.com,0,clean
aoyunhuinanlanjuesaitopcovidcpanel.p.happyzone1.monday.com,0,clean
ap-adkit-1covid.ppmail1.paddypower.it,0,clean
ap-antivirus-not-updating.ntsural.ru,0,clean
ap-autodiscover.virus.ezelab.s3.amazonaws.com,0,clean
ap-cust10outheacust10t-1covid.ppmail1.paddypower.it,0,clean
ap-cust31outheacust31t-1covid.ppmail1.paddypower.it,0,clean
ap-eseast-1covid.ppmail1.paddypower.it,0,clean
ap-imapeast-1covid.ppmail1.paddypower.it,0,clean
ap-indiana-1covid.ppmail1.paddypower.it,0,clean
ap-masaj.sex.porn.ivirus.ru,0,clean
ap-max.for.live.ivirus.ru,0,clean
ap-michiganeast-1covid.ppmail1.paddypower.it,0,clean
ap-nevadaoutheanevadat-1covid.ppmail1.paddypower.it,0,clean
ap-nokia-1covid.ppmail1.paddypower.it,0,clean
ap-on.official.site.ivirus.ru,0,clean
ap-pc55-1covid.ppmail1.paddypower.it,0,clean
ap-ptoutheaptt-1covid.ppmail1.paddypower.it,0,clean
ap-regsouthearegst-1covid.ppmail1.paddypower.it,0,clean
ap-roll.com.ivirus.ru,0,clean
ap-s9heast-1covid.ppmail1.paddypower.it,0,clean
ap-sk-ecovid.s3.amazonaws.com,0,clean
ap-sob2bheast-1covid.ppmail1.paddypower.it,0,clean
ap-sohelponlineheast-1covid.ppmail1.paddypower.it,0,clean
